Time	pHLumen	pHStroma	FractionActiveCytochrome	lumenCharge	stromaCharge	TotalChargeDifference	deltapsi	deltapH	pmf	deltamuCl	deltamuMg	deltamuK	LightIntensity	ATP	ActiveATPs	Antheraxanthin	Fdxox	Fdxr	LumenCl	LumenK	LumenMg	LumenProtons	OSM	P680ex	P680plus	P700ox	P700r	PCr	PQ	PQH2	PSIIChlEx	PheAnion	PsbSQ	QAox	QBneut	QBred1	QBred2	Thrdx	TotalLEF	Volume	Zeaxanthin
0.64021	7.1998		0.97953	0.020001		9.6694e-11	9.6694e-05	0.00017125	0.00010689	-9.5685e-05	0.00018937	9.5689e-05	0.1	2	0.049957	1.6175e-09	0.99966	0.00034286	0.01	0.0099996	0.0099984	5.1376e-06	0.029998	7.4968e-15	7.4798e-10	0.020411	0.97959	6.145e-05	8.9996	0.00037048	4.5056e-12	7.4968e-12	0.00024603	0.99886	0.98871	0.01127	9.8241e-06	0.0034399	0.22354	7.9996e-10	9.9981e-15
0.64677	7.1998		0.97953	0.020001		9.7353e-11	9.7353e-05	0.00017335	0.00010767	-9.6329e-05	0.00019064	9.6334e-05	0.1	2	0.049957	1.6341e-09	0.99966	0.00034209	0.01	0.0099996	0.0099984	5.2004e-06	0.029998	7.4969e-15	7.4798e-10	0.022603	0.9774	6.1919e-05	8.9996	0.00037614	4.5057e-12	7.4969e-12	0.00024847	0.99885	0.98863	0.011345	9.9575e-06	0.0034325	0.22578	7.9996e-10	9.9981e-15
0.65333	7.1998		0.97952	0.020001		9.8015e-11	9.8015e-05	0.00017545	0.00010846	-9.6977e-05	0.0001919	9.6981e-05	0.1	2	0.049956	1.6507e-09	0.99966	0.00034132	0.01	0.0099996	0.0099984	5.2636e-06	0.029998	7.497e-15	7.4798e-10	0.024788	0.97521	6.1946e-05	8.9996	0.0003818	4.5057e-12	7.497e-12	0.0002509	0.99884	0.98856	0.011419	1.009e-05	0.0034249	0.22802	7.9996e-10	9.9981e-15
0.65988	7.1998		0.97952	0.020001		9.8679e-11	9.8679e-05	0.00017757	0.00010925	-9.7627e-05	0.00019317	9.7631e-05	0.1	2	0.049956	1.6673e-09	0.99966	0.00034056	0.01	0.0099996	0.0099984	5.3273e-06	0.029998	7.4971e-15	7.4799e-10	0.026964	0.97304	5.8121e-05	8.9996	0.00038745	4.5057e-12	7.4972e-12	0.00025334	0.99883	0.98849	0.011492	1.0223e-05	0.0034172	0.23025	7.9996e-10	9.9981e-15
0.66644	7.1998		0.97952	0.020001		9.9346e-11	9.9346e-05	0.00017971	0.00011004	-9.8279e-05	0.00019445	9.8284e-05	0.1	2	0.049955	1.6839e-09	0.99966	0.0003398	0.01	0.0099996	0.0099984	5.3913e-06	0.029998	7.4973e-15	7.4799e-10	0.029132	0.97087	5.3242e-05	8.9996	0.0003931	4.5057e-12	7.4973e-12	0.00025578	0.99883	0.98841	0.011564	1.0355e-05	0.0034096	0.23248	7.9996e-10	9.998e-15
0.68753	7.1998		0.97952	0.020001		1.0151e-10	0.00010151	0.00018671	0.00011263	-0.0001004	0.0001986	0.0001004	0.1	2	0.049954	1.7372e-09	0.99966	0.00033738	0.01	0.0099996	0.0099983	5.6012e-06	0.029998	7.4977e-15	7.4799e-10	0.036058	0.96394	4.3119e-05	8.9996	0.00041115	4.5058e-12	7.4977e-12	0.0002636	0.9988	0.98819	0.01179	1.0774e-05	0.0033853	0.23961	7.9995e-10	9.998e-15
0.70862	7.1998		0.97952	0.020001		1.037e-10	0.0001037	0.00019384	0.00011524	-0.00010254	0.00020278	0.00010254	0.1	2	0.049952	1.7906e-09	0.99967	0.00033498	0.01	0.0099996	0.0099982	5.8153e-06	0.029998	7.4981e-15	7.48e-10	0.042929	0.95707	3.6655e-05	8.9996	0.00042906	4.5059e-12	7.4981e-12	0.0002714	0.99878	0.98797	0.012009	1.1187e-05	0.0033612	0.24668	7.9995e-10	9.998e-15
0.72971	7.1998		0.97952	0.020001		1.059e-10	0.0001059	0.00020111	0.00011787	-0.00010469	0.00020698	0.00010469	0.1	2	0.049951	1.8439e-09	0.99967	0.00033259	0.01	0.0099995	0.0099981	6.0334e-06	0.029998	7.4985e-15	7.48e-10	0.049744	0.95026	3.3518e-05	8.9996	0.00044678	4.506e-12	7.4985e-12	0.00027919	0.99876	0.98776	0.01222	1.1595e-05	0.0033373	0.2537	7.9995e-10	9.9979e-15
0.79069	7.1998		0.97952	0.020001		1.1228e-10	0.00011228	0.00022279	0.00012554	-0.00011092	0.00021916	0.00011093	0.1	2	0.049946	1.9982e-09	0.99967	0.0003258	0.010001	0.0099995	0.0099979	6.6837e-06	0.029998	7.4996e-15	7.4802e-10	0.069154	0.93085	2.5484e-05	8.9995	0.00049696	4.5062e-12	7.4997e-12	0.00030163	0.9987	0.98718	0.012797	1.2743e-05	0.0032691	0.27375	7.9994e-10	9.9978e-15
0.85166	7.1998		0.97952	0.020002		1.1866e-10	0.00011866	0.00024551	0.00013327	-0.00011714	0.00023129	0.00011715	0.1	2	0.049942	2.1526e-09	0.99968	0.00031917	0.010001	0.0099994	0.0099977	7.3653e-06	0.029998	7.5007e-15	7.4803e-10	0.088111	0.91189	2.2823e-05	8.9995	0.00054515	4.5063e-12	7.5008e-12	0.00032394	0.99865	0.98665	0.013321	1.3834e-05	0.0032025	0.2934	7.9994e-10	9.9978e-15
0.91263	7.1997		0.97952	0.020002		1.2494e-10	0.00012494	0.00026924	0.00014097	-0.00012326	0.00024321	0.00012327	0.1	2	0.049937	2.3069e-09	0.99969	0.00031269	0.010001	0.0099994	0.0099974	8.0773e-06	0.029997	7.5018e-15	7.4805e-10	0.10661	0.89339	2.0552e-05	8.9994	0.00059088	4.5065e-12	7.5018e-12	0.00034611	0.9986	0.98618	0.013793	1.4858e-05	0.0031375	0.31266	7.9993e-10	9.9977e-15
0.9736	7.1997		0.97952	0.020002		1.3106e-10	0.00013106	0.00029395	0.00014856	-0.00012921	0.00025477	0.00012922	0.1	2	0.049933	2.4614e-09	0.99969	0.00030638	0.010001	0.0099993	0.0099972	8.8184e-06	0.029997	7.5028e-15	7.4806e-10	0.12466	0.87534	1.8592e-05	8.9994	0.00063381	4.5067e-12	7.5028e-12	0.00036816	0.99855	0.98575	0.014217	1.5811e-05	0.003074	0.33152	7.9992e-10	9.9976e-15
1.2483	7.1996		0.97951	0.020002		1.5525e-10	0.00015525	0.00041482	0.00017994	-0.00015253	0.00029973	0.00015255	0.1	2	0.049911	3.1578e-09	0.99972	0.00027968	0.010001	0.009999	0.0099958	1.2445e-05	0.029996	7.5066e-15	7.4812e-10	0.20095	0.79905	1.4079e-05	8.9992	0.00079231	4.5072e-12	7.5067e-12	0.00046591	0.99841	0.98429	0.015666	1.9293e-05	0.002806	0.41205	7.9989e-10	9.9975e-15
1.523	7.1995		0.9795	0.020002		1.7347e-10	0.00017347	0.00054847	0.00020612	-0.00016976	0.00033228	0.00016978	0.1	2	0.049887	3.8554e-09	0.99974	0.00025569	0.010001	0.0099986	0.0099943	1.6454e-05	0.029994	7.5093e-15	7.4817e-10	0.26952	0.73048	1.1898e-05	8.9991	0.0008961	4.5075e-12	7.5094e-12	0.0005611	0.99832	0.98344	0.016513	2.1501e-05	0.0025652	0.48564	7.9985e-10	9.9976e-15
1.7977	7.1993		0.9795	0.020002		1.8591e-10	0.00018591	0.00069038	0.000227	-0.00018111	0.00035293	0.00018115	0.1	2	0.049862	4.5542e-09	0.99977	0.00023406	0.010002	0.0099982	0.0099927	2.0711e-05	0.029993	7.5111e-15	7.482e-10	0.33131	0.66869	1.0566e-05	8.9991	0.00095719	4.5076e-12	7.5112e-12	0.00065382	0.99827	0.98297	0.016984	2.2783e-05	0.0023481	0.55295	7.9981e-10	9.998e-15
2.0725	7.1992		0.97949	0.020003		1.9398e-10	0.00019398	0.00083711	0.0002438	-0.00018804	0.00036464	0.0001881	0.1	2	0.049836	5.2544e-09	0.99979	0.00021452	0.010002	0.0099977	0.009991	2.5113e-05	0.029991	7.5122e-15	7.4822e-10	0.38714	0.61286	9.4426e-06	8.999	0.00099089	4.5077e-12	7.5123e-12	0.00074413	0.99824	0.98271	0.017238	2.3492e-05	0.002152	0.61459	7.9976e-10	9.9986e-15
2.783	7.1988		0.97947	0.020003		2.0441e-10	0.00020441	0.0012265	0.00027742	-0.00019538	0.00037363	0.0001955	0.1	2	0.04976	7.0747e-09	0.99983	0.00017465	0.010003	0.0099966	0.0099864	3.6796e-05	0.029986	7.5136e-15	7.4825e-10	0.50107	0.49893	7.4206e-06	8.999	0.0010191	4.5078e-12	7.5136e-12	0.00096267	0.99822	0.9825	0.017449	2.4085e-05	0.0017518	0.74418	7.9964e-10	1.0002e-14
3.4936	7.1984		0.97944	0.020003		2.1137e-10	0.00021137	0.0016191	0.00030774	-0.00019917	0.00037556	0.00019937	0.1	2	0.049679	8.9044e-09	0.99986	0.00014309	0.010005	0.0099954	0.0099818	4.8572e-05	0.029982	7.5145e-15	7.4827e-10	0.59123	0.40877	6.258e-06	8.999	0.0010275	4.5078e-12	7.5145e-12	0.0011672	0.99822	0.98244	0.01751	2.426e-05	0.0014352	0.85019	7.9951e-10	1.0007e-14
4.2042	7.198		0.97942	0.020003		2.1726e-10	0.00021726	0.0020123	0.00033704	-0.00020184	0.00037534	0.00020214	0.1	2	0.049594	1.0744e-08	0.99988	0.00011809	0.010006	0.0099942	0.0099771	6.037e-05	0.029977	7.5151e-15	7.4829e-10	0.66266	0.33734	5.5531e-06	8.999	0.0010298	4.5078e-12	7.5152e-12	0.0013588	0.99821	0.98242	0.017527	2.4308e-05	0.0011843	0.93753	7.9939e-10	1.0014e-14
5.2042	7.1974		0.97939	0.020003		2.2509e-10	0.00022509	0.0025656	0.00037781	-0.00020507	0.00037414	0.00020554	0.1	2	0.049469	1.335e-08	0.99991	9.204e-05	0.010008	0.0099924	0.0099706	7.697e-05	0.029971	7.5161e-15	7.4831e-10	0.73707	0.26293	5.0606e-06	8.999	0.0010305	4.5078e-12	7.5161e-12	0.0016059	0.99821	0.98242	0.017532	2.4322e-05	0.00092285	1.0344	7.9922e-10	1.0026e-14
6.2042	7.1969		0.97936	0.020003		2.328e-10	0.0002328	0.0031185	0.00041842	-0.0002081	0.00037275	0.0002088	0.1	2	0.049339	1.5975e-08	0.99993	7.303e-05	0.01001	0.0099907	0.0099641	9.3556e-05	0.029964	7.517e-15	7.4833e-10	0.79138	0.20862	4.7122e-06	8.999	0.0010306	4.5078e-12	7.517e-12	0.0018318	0.99821	0.98242	0.017533	2.4325e-05	0.00073208	1.1111	7.9904e-10	1.0043e-14
7.2042	7.1963		0.97933	0.020003		2.4048e-10	0.00024048	0.0036709	0.00045898	-0.00021105	0.00037137	0.00021199	0.1	2	0.049206	1.8619e-08	0.99994	5.9203e-05	0.010011	0.009989	0.0099577	0.00011013	0.029958	7.5179e-15	7.4836e-10	0.83088	0.16912	4.4838e-06	8.999	0.0010306	4.5078e-12	7.5179e-12	0.0020383	0.99821	0.98242	0.017533	2.4325e-05	0.00059332	1.173	7.9887e-10	1.0063e-14
8.2042	7.1958		0.9793	0.020003		2.4814e-10	0.00024814	0.0042228	0.0004995	-0.00021392	0.00037	0.00021515	0.1	2	0.049071	2.1279e-08	0.99995	4.8678e-05	0.010013	0.0099872	0.0099513	0.00012668	0.029951	7.5187e-15	7.4838e-10	0.86094	0.13906	4.3479e-06	8.999	0.0010307	4.5078e-12	7.5188e-12	0.00223	0.99821	0.98242	0.017533	2.4325e-05	0.0004877	1.2255	7.987e-10	1.0086e-14
9.2042	7.1952		0.97927	0.020003		2.558e-10	0.0002558	0.0047742	0.00053997	-0.00021673	0.00036867	0.00021827	0.1	2	0.048935	2.3956e-08	0.99996	4.0917e-05	0.010015	0.0099855	0.0099449	0.00014323	0.029945	7.5196e-15	7.484e-10	0.88311	0.11689	4.2064e-06	8.999	0.0010307	4.5078e-12	7.5197e-12	0.0024067	0.99821	0.98242	0.017533	2.4326e-05	0.00040982	1.2701	7.9853e-10	1.0112e-14
10.2042	7.1947		0.97924	0.020003		2.6344e-10	0.00026344	0.005325	0.0005804	-0.00021946	0.00036736	0.00022134	0.1	2	0.048797	2.6652e-08	0.99996	3.5371e-05	0.010017	0.0099837	0.0099385	0.00015975	0.029939	7.5205e-15	7.4842e-10	0.89895	0.10105	4.1471e-06	8.999	0.0010307	4.5078e-12	7.5206e-12	0.0025686	0.99821	0.98242	0.017533	2.4326e-05	0.00035416	1.3084	7.9836e-10	1.0143e-14
11.2042	7.1941		0.97921	0.020004		2.7107e-10	0.00027107	0.0058753	0.00062079	-0.00022212	0.00036607	0.00022438	0.1	2	0.048659	2.9368e-08	0.99997	3.1475e-05	0.010019	0.009982	0.0099321	0.00017626	0.029932	7.5214e-15	7.4844e-10	0.91008	0.089922	4.1176e-06	8.999	0.0010308	4.5078e-12	7.5215e-12	0.0027166	0.99821	0.98242	0.017533	2.4326e-05	0.00031507	1.342	7.9819e-10	1.0177e-14
12.2042	7.1936		0.97918	0.020004		2.7868e-10	0.00027868	0.0064251	0.00066112	-0.0002247	0.00036482	0.00022738	0.1	2	0.048521	3.2103e-08	0.99997	2.8753e-05	0.010021	0.0099802	0.0099258	0.00019275	0.029926	7.5223e-15	7.4847e-10	0.91785	0.082149	4.0806e-06	8.999	0.0010308	4.5078e-12	7.5223e-12	0.0028519	0.99821	0.98242	0.017533	2.4327e-05	0.00028776	1.3722	7.9802e-10	1.0215e-14
13.2042	7.193		0.97914	0.020004		2.8628e-10	0.00028628	0.0069743	0.00070142	-0.00022722	0.00036358	0.00023034	0.1	2	0.048382	3.4858e-08	0.99997	2.6871e-05	0.010023	0.0099784	0.0099195	0.00020923	0.029919	7.5232e-15	7.4849e-10	0.92323	0.076771	4.041e-06	8.999	0.0010308	4.5078e-12	7.5232e-12	0.0029758	0.99821	0.98242	0.017533	2.4327e-05	0.00026886	1.4	7.9785e-10	1.0257e-14
14.2042	7.1925		0.97911	0.020004		2.9387e-10	0.00029387	0.007523	0.00074166	-0.00022966	0.00036238	0.00023326	0.1	2	0.048243	3.7634e-08	0.99997	2.5563e-05	0.010025	0.0099766	0.0099132	0.00022569	0.029913	7.5241e-15	7.4851e-10	0.92696	0.073037	4.0279e-06	8.999	0.0010309	4.5078e-12	7.5241e-12	0.0030892	0.99821	0.98242	0.017533	2.4327e-05	0.00025574	1.4261	7.9769e-10	1.0304e-14
15.2042	7.1919		0.97908	0.020004		3.0144e-10	0.00030144	0.0080711	0.00078186	-0.00023204	0.0003612	0.00023614	0.1	2	0.048105	4.0429e-08	0.99998	2.4644e-05	0.010027	0.0099748	0.0099069	0.00024213	0.029907	7.5249e-15	7.4853e-10	0.92959	0.070412	4.0292e-06	8.999	0.0010309	4.5078e-12	7.525e-12	0.0031934	0.99821	0.98242	0.017533	2.4327e-05	0.00024652	1.4512	7.9752e-10	1.0354e-14
16.2042	7.1914		0.97905	0.020004		3.09e-10	0.000309	0.0086187	0.00082201	-0.00023435	0.00036004	0.00023899	0.1	2	0.047966	4.3244e-08	0.99998	2.3993e-05	0.010029	0.009973	0.0099007	0.00025856	0.029901	7.5258e-15	7.4855e-10	0.93145	0.068553	4.0061e-06	8.999	0.0010309	4.5078e-12	7.5259e-12	0.0032891	0.99821	0.98242	0.017533	2.4328e-05	0.00023999	1.4755	7.9735e-10	1.0409e-14
17.2042	7.1908		0.97902	0.020004		3.1655e-10	0.00031655	0.0091657	0.00086212	-0.0002366	0.0003589	0.0002418	0.1	2	0.047828	4.608e-08	0.99998	2.3532e-05	0.010031	0.0099711	0.0098945	0.00027497	0.029894	7.5267e-15	7.4858e-10	0.93276	0.067236	3.993e-06	8.999	0.001031	4.5078e-12	7.5268e-12	0.0033773	0.99821	0.98242	0.017534	2.4328e-05	0.00023536	1.4992	7.9719e-10	1.0469e-14
18.2042	7.1903		0.97899	0.020004		3.2409e-10	0.00032409	0.0097122	0.00090219	-0.00023878	0.00035779	0.00024458	0.1	2	0.047691	4.8937e-08	0.99998	2.3204e-05	0.010033	0.0099693	0.0098883	0.00029136	0.029888	7.5276e-15	7.486e-10	0.9337	0.066298	4.0016e-06	8.999	0.001031	4.5078e-12	7.5276e-12	0.0034586	0.99821	0.98242	0.017534	2.4328e-05	0.00023207	1.5226	7.9702e-10	1.0533e-14
19.2042	7.1897		0.97896	0.020004		3.3161e-10	0.00033161	0.010258	0.00094221	-0.00024091	0.0003567	0.00024732	0.1	2	0.047553	5.1814e-08	0.99998	2.2972e-05	0.010035	0.0099674	0.0098821	0.00030774	0.029882	7.5285e-15	7.4862e-10	0.93436	0.065636	4.0062e-06	8.999	0.001031	4.5078e-12	7.5285e-12	0.0035338	0.99821	0.98242	0.017534	2.4329e-05	0.00022974	1.5457	7.9685e-10	1.0602e-14
20.2042	7.1892		0.97893	0.020004		3.3912e-10	0.00033912	0.010803	0.00098218	-0.00024297	0.00035563	0.00025004	0.1	2	0.047416	5.4711e-08	0.99998	2.2809e-05	0.010037	0.0099656	0.009876	0.0003241	0.029876	7.5293e-15	7.4864e-10	0.93483	0.065171	3.9955e-06	8.999	0.0010311	4.5079e-12	7.5294e-12	0.0036033	0.99821	0.98242	0.017534	2.4329e-05	0.00022811	1.5686	7.9669e-10	1.0675e-14
21.2042	7.1887		0.9789	0.020004		3.4198e-10	0.00034198	0.011338	0.0010169	-0.0002404	0.00034554	0.00024814	0.1	2.0003	0.04728	5.763e-08	0.99998	2.2695e-05	0.010039	0.0099638	0.0098699	0.00034015	0.02987	7.5297e-15	7.4865e-10	0.93516	0.064845	3.9928e-06	8.999	0.0010311	4.5079e-12	7.5297e-12	0.0036677	0.99821	0.98242	0.017534	2.4329e-05	0.00022696	1.5913	7.9653e-10	1.0754e-14
22.2042	7.1882		0.97887	0.020004		3.392e-10	0.0003392	0.011842	0.0010441	-0.00023236	0.00032512	0.0002408	0.1	2.0015	0.047143	6.0573e-08	0.99998	2.2621e-05	0.010041	0.009962	0.0098643	0.00035527	0.029864	7.5293e-15	7.4864e-10	0.93537	0.064633	3.9954e-06	8.999	0.0010311	4.5079e-12	7.5294e-12	0.0037263	0.99821	0.98242	0.017534	2.433e-05	0.00022622	1.614	7.9638e-10	1.0838e-14
23.2042	7.1877		0.97884	0.020004		3.329e-10	0.0003329	0.012309	0.0010656	-0.00022105	0.00029881	0.00023021	0.1	2.0039	0.047008	6.3536e-08	0.99998	2.2568e-05	0.010043	0.0099604	0.009859	0.00036926	0.029859	7.5286e-15	7.4862e-10	0.93552	0.064482	3.9953e-06	8.999	0.0010312	4.5078e-12	7.5287e-12	0.0037806	0.99821	0.98242	0.017534	2.433e-05	0.00022569	1.6365	7.9624e-10	1.0928e-14
24.2042	7.1872		0.97882	0.020004		3.3163e-10	0.00033163	0.012753	0.0010908	-0.00021491	0.0002833	0.00022482	0.1	2.0068	0.046872	6.6517e-08	0.99998	2.253e-05	0.010045	0.0099588	0.0098541	0.0003826	0.029854	7.5285e-15	7.4862e-10	0.93563	0.064374	3.9957e-06	8.999	0.0010312	4.5078e-12	7.5285e-12	0.0038311	0.99821	0.98242	0.017534	2.433e-05	0.00022531	1.6591	7.961e-10	1.1023e-14
25.2042	7.1868		0.97879	0.020004		3.2649e-10	0.00032649	0.013166	0.0011102	-0.00020511	0.00026104	0.00021578	0.1	2.0108	0.046737	6.9513e-08	0.99998	2.2503e-05	0.010047	0.0099573	0.0098495	0.00039498	0.029849	7.5279e-15	7.486e-10	0.9357	0.064295	3.9948e-06	8.999	0.0010312	4.5078e-12	7.5279e-12	0.0038781	0.99821	0.98242	0.017534	2.4331e-05	0.00022503	1.6816	7.9598e-10	1.1123e-14
26.2042	7.1864		0.97877	0.020004		3.2555e-10	0.00032555	0.01356	0.0011327	-0.00019965	0.00024783	0.00021109	0.1	2.0153	0.046603	7.2525e-08	0.99998	2.2483e-05	0.010049	0.0099558	0.0098452	0.0004068	0.029845	7.5278e-15	7.486e-10	0.93576	0.064238	3.9954e-06	8.999	0.0010312	4.5078e-12	7.5278e-12	0.0039218	0.99821	0.98242	0.017534	2.4331e-05	0.00022483	1.7041	7.9586e-10	1.1228e-14
27.2042	7.1861		0.97875	0.020004		3.211e-10	0.0003211	0.013926	0.00115	-0.00019087	0.00022844	0.0002031	0.1	2.0206	0.046469	7.5552e-08	0.99998	2.2468e-05	0.010051	0.0099545	0.0098412	0.00041778	0.029841	7.5272e-15	7.4859e-10	0.9358	0.064197	3.9943e-06	8.999	0.0010313	4.5078e-12	7.5273e-12	0.0039625	0.99821	0.98242	0.017534	2.4331e-05	0.00022468	1.7266	7.9575e-10	1.1338e-14
28.2042	7.1857		0.97873	0.020004		3.2031e-10	0.00032031	0.014276	0.00117	-0.00018587	0.00021693	0.00019889	0.1	2.0264	0.046335	7.8592e-08	0.99998	2.2458e-05	0.010052	0.0099531	0.0098374	0.00042827	0.029837	7.5271e-15	7.4859e-10	0.93583	0.064166	3.9952e-06	8.999	0.0010313	4.5078e-12	7.5272e-12	0.0040004	0.99821	0.98242	0.017534	2.4331e-05	0.00022458	1.749	7.9565e-10	1.1453e-14
29.2042	7.1854		0.97871	0.020004		3.1643e-10	0.00031643	0.014601	0.0011855	-0.00017796	0.0002	0.00019179	0.1	2.033	0.046202	8.1645e-08	0.99998	2.245e-05	0.010054	0.0099519	0.0098339	0.00043802	0.029833	7.5267e-15	7.4857e-10	0.93586	0.064145	3.9938e-06	8.999	0.0010313	4.5078e-12	7.5267e-12	0.0040358	0.99821	0.98242	0.017534	2.4332e-05	0.0002245	1.7715	7.9555e-10	1.1573e-14
30.2042	7.1851		0.97869	0.020004		3.1574e-10	0.00031574	0.014911	0.0012033	-0.00017335	0.00018993	0.00018798	0.1	2.0399	0.046069	8.471e-08	0.99998	2.2445e-05	0.010055	0.0099507	0.0098306	0.00044734	0.02983	7.5266e-15	7.4857e-10	0.93587	0.064129	3.9953e-06	8.999	0.0010313	4.5078e-12	7.5267e-12	0.0040687	0.99821	0.98242	0.017535	2.4332e-05	0.00022445	1.7939	7.9546e-10	1.1699e-14
31.2042	7.1848		0.97868	0.020004		3.1239e-10	0.00031239	0.015201	0.0012172	-0.00016622	0.00017518	0.00018167	0.1	2.0475	0.045936	8.7787e-08	0.99998	2.244e-05	0.010057	0.0099496	0.0098276	0.00045602	0.029827	7.5262e-15	7.4856e-10	0.93588	0.064117	3.9935e-06	8.999	0.0010313	4.5078e-12	7.5263e-12	0.0040994	0.99821	0.98242	0.017535	2.4332e-05	0.00022441	1.8164	7.9538e-10	1.183e-14
32.2042	7.1845		0.97866	0.020004		3.1177e-10	0.00031177	0.015477	0.001233	-0.00016194	0.00016632	0.0001782	0.1	2.0555	0.045804	9.0874e-08	0.99998	2.2438e-05	0.010058	0.0099485	0.0098247	0.00046432	0.029824	7.5262e-15	7.4856e-10	0.93589	0.064109	3.9955e-06	8.999	0.0010314	4.5078e-12	7.5262e-12	0.0041281	0.99821	0.98242	0.017535	2.4332e-05	0.00022438	1.8388	7.953e-10	1.1966e-14
33.2042	7.1843		0.97864	0.020004		3.0887e-10	0.00030887	0.015735	0.0012455	-0.00015552	0.00015349	0.0001726	0.1	2.0641	0.045672	9.3971e-08	0.99998	2.2435e-05	0.010059	0.0099474	0.009822	0.00047206	0.029821	7.5258e-15	7.4855e-10	0.9359	0.064103	3.993e-06	8.999	0.0010314	4.5078e-12	7.5259e-12	0.0041548	0.99821	0.98242	0.017535	2.4332e-05	0.00022435	1.8612	7.9522e-10	1.2108e-14
34.2042	7.184		0.97863	0.020004		3.0831e-10	0.00030831	0.015982	0.0012596	-0.00015153	0.00014569	0.00016943	0.1	2.0729	0.045541	9.7078e-08	0.99998	2.2434e-05	0.010061	0.0099464	0.0098195	0.00047945	0.029818	7.5257e-15	7.4855e-10	0.9359	0.064098	3.9959e-06	8.999	0.0010314	4.5078e-12	7.5258e-12	0.0041798	0.99821	0.98242	0.017535	2.4332e-05	0.00022434	1.8837	7.9515e-10	1.2255e-14
35.2042	7.1838		0.97862	0.020004		3.0583e-10	0.00030583	0.016212	0.0012708	-0.00014575	0.00013455	0.00016447	0.1	2.0823	0.04541	1.0019e-07	0.99998	2.2433e-05	0.010062	0.0099455	0.0098171	0.00048635	0.029816	7.5255e-15	7.4854e-10	0.93591	0.064095	3.9925e-06	8.999	0.0010314	4.5078e-12	7.5255e-12	0.0042031	0.99821	0.98242	0.017535	2.4333e-05	0.00022433	1.9061	7.9509e-10	1.2407e-14
36.2042	7.1836		0.9786	0.020004		3.0531e-10	0.00030531	0.016432	0.0012834	-0.00014201	0.00012766	0.00016155	0.1	2.092	0.04528	1.0332e-07	0.99998	2.2432e-05	0.010063	0.0099445	0.0098149	0.00049296	0.029813	7.5254e-15	7.4854e-10	0.93591	0.064093	3.9964e-06	8.999	0.0010314	4.5078e-12	7.5254e-12	0.0042249	0.99821	0.98242	0.017535	2.4333e-05	0.00022432	1.9285	7.9502e-10	1.2565e-14
37.2042	7.1834		0.97859	0.020004		3.0319e-10	0.00030319	0.016638	0.0012935	-0.0001368	0.00011801	0.00015716	0.1	2.1021	0.045149	1.0645e-07	0.99998	2.2431e-05	0.010065	0.0099437	0.0098129	0.00049913	0.029811	7.5252e-15	7.4854e-10	0.93591	0.064091	3.9918e-06	8.999	0.0010314	4.5078e-12	7.5252e-12	0.0042452	0.99821	0.98242	0.017535	2.4333e-05	0.00022431	1.951	7.9496e-10	1.2728e-14
38.2042	7.1832		0.97858	0.020004		3.0271e-10	0.00030271	0.016834	0.0013047	-0.0001333	0.00011191	0.00015447	0.1	2.1124	0.04502	1.0959e-07	0.99998	2.2431e-05	0.010066	0.0099428	0.0098109	0.00050503	0.029809	7.5251e-15	7.4854e-10	0.93591	0.06409	3.9972e-06	8.999	0.0010314	4.5078e-12	7.5251e-12	0.0042642	0.99821	0.98242	0.017535	2.4333e-05	0.00022431	1.9734	7.9491e-10	1.2896e-14
39.2042	7.183		0.97857	0.020004		3.0091e-10	0.00030091	0.017019	0.0013139	-0.00012859	0.00010357	0.00015057	0.1	2.1232	0.04489	1.1274e-07	0.99998	2.2431e-05	0.010067	0.009942	0.0098091	0.00051056	0.029807	7.5249e-15	7.4853e-10	0.93591	0.064089	3.9908e-06	8.999	0.0010314	4.5078e-12	7.5249e-12	0.004282	0.99821	0.98242	0.017535	2.4333e-05	0.00022431	1.9958	7.9486e-10	1.307e-14
40.2042	7.1828		0.97856	0.020004		3.0046e-10	0.00030046	0.017195	0.001324	-0.00012531	9.8168e-05	0.0001481	0.1	2.1341	0.044761	1.1589e-07	0.99998	2.243e-05	0.010068	0.0099412	0.0098074	0.00051585	0.029805	7.5248e-15	7.4853e-10	0.93591	0.064088	3.9983e-06	8.999	0.0010315	4.5078e-12	7.5249e-12	0.0042987	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	2.0182	7.9481e-10	1.3249e-14
41.2042	7.1826		0.97855	0.020004		2.9894e-10	0.00029894	0.01736	0.0013323	-0.00012105	9.0956e-05	0.00014464	0.1	2.1454	0.044633	1.1905e-07	0.99998	2.243e-05	0.010069	0.0099405	0.0098058	0.00052081	0.029803	7.5247e-15	7.4852e-10	0.93591	0.064088	3.9895e-06	8.999	0.0010315	4.5078e-12	7.5247e-12	0.0043143	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	2.0407	7.9476e-10	1.3434e-14
42.2042	7.1825		0.97854	0.020004		2.9852e-10	0.00029852	0.017519	0.0013413	-0.00011796	8.6172e-05	0.00014235	0.1	2.1569	0.044504	1.2221e-07	0.99998	2.243e-05	0.01007	0.0099398	0.0098043	0.00052556	0.029802	7.5246e-15	7.4852e-10	0.93591	0.064087	3.9999e-06	8.999	0.0010315	4.5078e-12	7.5247e-12	0.0043289	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	2.0631	7.9471e-10	1.3624e-14
