Time	pHLumen	pHStroma	FractionActiveCytochrome	lumenCharge	stromaCharge	TotalChargeDifference	deltapsi	deltapH	pmf	deltamuCl	deltamuMg	deltamuK	LightIntensity	ATP	ActiveATPs	Antheraxanthin	Fdxox	Fdxr	LumenCl	LumenK	LumenMg	LumenProtons	P680ex	P680plus	P700ox	P700r	PCr	PQ	PQH2	PSIIChlEx	PheAnion	PsbSQ	QAox	QBneut	QBred1	QBred2	Thrdx	TotalLEF	Volume	Zeaxanthin
1412.1824	7.1838		0.97862	0.11		8.3372e-11	8.3372e-05	0.0162	0.0010476	1.1905e-05	5.6584e-06	-4.5553e-07	0.1	38866.8079	0.47169	0.097296	0.99998	2.243e-05	0.010037	0.099676	0.0099379	0.00048599	7.4996e-15	7.479e-10	0.93591	0.064087	3.9933e-06	8.999	0.0010314	4.5078e-12	7.4996e-12	0.0044323	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.5744	8.1106e-10	0.89723
1413.1824	7.1838		0.97862	0.11		8.3408e-11	8.3408e-05	0.016202	0.0010478	1.1609e-05	5.4869e-06	-4.0949e-07	0.1	38866.8246	0.47028	0.097615	0.99998	2.243e-05	0.010037	0.099676	0.0099378	0.00048605	7.4996e-15	7.479e-10	0.93591	0.064087	3.9956e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044323	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.5968	8.1105e-10	0.89687
1414.1824	7.1838		0.97862	0.11		8.3444e-11	8.3444e-05	0.016203	0.0010479	1.1321e-05	5.3213e-06	-3.6522e-07	0.1	38866.8414	0.46888	0.097935	0.99998	2.243e-05	0.010037	0.099676	0.0099377	0.0004861	7.4996e-15	7.479e-10	0.93591	0.064087	3.9929e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044324	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.6193	8.1105e-10	0.89651
1415.1824	7.1838		0.97862	0.11		8.3479e-11	8.3479e-05	0.016205	0.0010481	1.1039e-05	5.1613e-06	-3.2266e-07	0.1	38866.8582	0.46748	0.098254	0.99998	2.243e-05	0.010037	0.099676	0.0099376	0.00048615	7.4996e-15	7.479e-10	0.93591	0.064087	3.9959e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044324	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.6417	8.1105e-10	0.89615
1416.1824	7.1838		0.97862	0.11		8.3514e-11	8.3514e-05	0.016207	0.0010482	1.0765e-05	5.0067e-06	-2.8174e-07	0.1	38866.8749	0.46608	0.098573	0.99998	2.243e-05	0.010037	0.099676	0.0099375	0.00048621	7.4996e-15	7.479e-10	0.93591	0.064087	3.9924e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044325	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.6641	8.1105e-10	0.89579
1417.1824	7.1838		0.97862	0.11		8.3548e-11	8.3548e-05	0.016209	0.0010483	1.0497e-05	4.8574e-06	-2.4241e-07	0.1	38866.8917	0.46469	0.098892	0.99998	2.243e-05	0.010036	0.099676	0.0099374	0.00048626	7.4996e-15	7.479e-10	0.93591	0.064087	3.9964e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044325	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.6866	8.1104e-10	0.89543
1418.1824	7.1838		0.97862	0.11		8.3581e-11	8.3581e-05	0.016211	0.0010485	1.0236e-05	4.7132e-06	-2.0459e-07	0.1	38866.9085	0.4633	0.09921	0.99998	2.243e-05	0.010036	0.099676	0.0099374	0.00048632	7.4996e-15	7.479e-10	0.93591	0.064087	3.9918e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044326	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.709	8.1104e-10	0.89508
1419.1824	7.1838		0.97862	0.11		8.3613e-11	8.3613e-05	0.016212	0.0010486	9.9807e-06	4.5739e-06	-1.6824e-07	0.1	38866.9252	0.46192	0.099528	0.99998	2.243e-05	0.010036	0.099676	0.0099373	0.00048637	7.4996e-15	7.479e-10	0.93591	0.064087	3.9971e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044326	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.7314	8.1104e-10	0.89472
1420.1824	7.1838		0.97862	0.11		8.3645e-11	8.3645e-05	0.016214	0.0010488	9.7319e-06	4.4394e-06	-1.333e-07	0.1	38866.942	0.46054	0.099846	0.99998	2.243e-05	0.010036	0.099676	0.0099372	0.00048643	7.4996e-15	7.479e-10	0.93591	0.064087	3.991e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044327	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.7538	8.1104e-10	0.89436
1421.1824	7.1838		0.97862	0.11		8.3676e-11	8.3676e-05	0.016216	0.0010489	9.4891e-06	4.3095e-06	-9.9719e-08	0.1	38866.9588	0.45917	0.10016	0.99998	2.243e-05	0.010036	0.099676	0.0099371	0.00048649	7.4996e-15	7.479e-10	0.93591	0.064087	3.998e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044327	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.7763	8.1104e-10	0.894
1422.1824	7.1838		0.97862	0.11		8.3707e-11	8.3707e-05	0.016218	0.0010491	9.2521e-06	4.184e-06	-6.7443e-08	0.1	38866.9755	0.4578	0.10048	0.99998	2.243e-05	0.010036	0.099676	0.0099371	0.00048654	7.4996e-15	7.479e-10	0.93591	0.064087	3.99e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044328	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.7987	8.1103e-10	0.89365
1423.1824	7.1838		0.97862	0.11		8.3737e-11	8.3737e-05	0.01622	0.0010492	9.0208e-06	4.0628e-06	-3.6423e-08	0.1	38866.9923	0.45643	0.1008	0.99998	2.243e-05	0.010036	0.099676	0.009937	0.0004866	7.4996e-15	7.479e-10	0.93591	0.064087	3.9992e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044328	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.8211	8.1103e-10	0.89329
1424.1824	7.1838		0.97862	0.11		8.3767e-11	8.3767e-05	0.016222	0.0010494	8.7952e-06	3.9458e-06	-6.6126e-09	0.1	38867.0091	0.45507	0.10111	0.99998	2.243e-05	0.010036	0.099676	0.0099369	0.00048666	7.4996e-15	7.479e-10	0.93591	0.064087	3.9886e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044329	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.8436	8.1103e-10	0.89293
1425.1824	7.1838		0.97862	0.11		8.3796e-11	8.3796e-05	0.016224	0.0010495	8.5749e-06	3.8328e-06	2.2049e-08	0.1	38867.0258	0.45371	0.10143	0.99998	2.243e-05	0.010036	0.099676	0.0099369	0.00048672	7.4997e-15	7.479e-10	0.93591	0.064087	4.0008e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044329	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.866	8.1103e-10	0.89257
1426.1824	7.1838		0.97862	0.11		8.3824e-11	8.3824e-05	0.016226	0.0010496	8.36e-06	3.7237e-06	4.9604e-08	0.1	38867.0426	0.45235	0.10175	0.99998	2.243e-05	0.010036	0.099676	0.0099368	0.00048678	7.4997e-15	7.479e-10	0.93591	0.064087	3.9868e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.004433	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.8884	8.1103e-10	0.89222
1427.1824	7.1838		0.97862	0.11		8.3852e-11	8.3852e-05	0.016228	0.0010498	8.1501e-06	3.6185e-06	7.6162e-08	0.1	38867.0594	0.451	0.10206	0.99998	2.243e-05	0.010036	0.099676	0.0099367	0.00048684	7.4997e-15	7.479e-10	0.93591	0.064087	3.9908e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.004433	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.9109	8.1102e-10	0.89186
1428.1824	7.1838		0.97862	0.11		8.388e-11	8.388e-05	0.01623	0.0010499	7.9453e-06	3.5167e-06	1.0157e-07	0.1	38867.0761	0.44965	0.10238	0.99998	2.243e-05	0.010036	0.099676	0.0099367	0.0004869	7.4997e-15	7.479e-10	0.93591	0.064087	3.994e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044331	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.9333	8.1102e-10	0.8915
1429.1824	7.1838		0.97862	0.11		8.3907e-11	8.3907e-05	0.016232	0.0010501	7.7455e-06	3.4183e-06	1.2598e-07	0.1	38867.0929	0.44831	0.10269	0.99998	2.243e-05	0.010036	0.099676	0.0099366	0.00048696	7.4997e-15	7.479e-10	0.93591	0.064087	3.9931e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044331	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.9557	8.1102e-10	0.89115
1430.1824	7.1838		0.97862	0.11		8.3934e-11	8.3934e-05	0.016234	0.0010502	7.5504e-06	3.3234e-06	1.4946e-07	0.1	38867.1096	0.44697	0.10301	0.99998	2.243e-05	0.010035	0.099676	0.0099366	0.00048702	7.4997e-15	7.479e-10	0.93591	0.064087	3.9951e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044332	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51821.9781	8.1102e-10	0.89079
1431.1824	7.1838		0.97862	0.11		8.396e-11	8.396e-05	0.016236	0.0010504	7.36e-06	3.2318e-06	1.7205e-07	0.1	38867.1264	0.44564	0.10332	0.99998	2.243e-05	0.010035	0.099676	0.0099365	0.00048708	7.4997e-15	7.479e-10	0.93591	0.064087	3.9931e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044333	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.0006	8.1102e-10	0.89043
1432.1824	7.1838		0.97862	0.11		8.3986e-11	8.3986e-05	0.016238	0.0010505	7.1741e-06	3.1434e-06	1.9375e-07	0.1	38867.1432	0.44431	0.10364	0.99998	2.243e-05	0.010035	0.099676	0.0099364	0.00048715	7.4997e-15	7.479e-10	0.93591	0.064087	3.9956e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044333	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.023	8.1102e-10	0.89008
1433.1824	7.1838		0.97862	0.11		8.4011e-11	8.4011e-05	0.01624	0.0010507	6.9926e-06	3.058e-06	2.1459e-07	0.1	38867.1599	0.44298	0.10395	0.99998	2.243e-05	0.010035	0.099676	0.0099364	0.00048721	7.4997e-15	7.479e-10	0.93591	0.064087	3.9928e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044334	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.0454	8.1101e-10	0.88972
1434.1824	7.1838		0.97862	0.11		8.4037e-11	8.4037e-05	0.016242	0.0010508	6.8154e-06	2.9755e-06	2.3462e-07	0.1	38867.1767	0.44166	0.10427	0.99998	2.243e-05	0.010035	0.099676	0.0099363	0.00048727	7.4997e-15	7.479e-10	0.93591	0.064087	3.996e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044334	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.0679	8.1101e-10	0.88937
1435.1824	7.1838		0.97862	0.11		8.4061e-11	8.4061e-05	0.016245	0.001051	6.6425e-06	2.8959e-06	2.5385e-07	0.1	38867.1934	0.44034	0.10458	0.99998	2.243e-05	0.010035	0.099676	0.0099363	0.00048734	7.4997e-15	7.479e-10	0.93591	0.064087	3.9923e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044335	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.0903	8.1101e-10	0.88901
1436.1824	7.1838		0.97862	0.11		8.4086e-11	8.4086e-05	0.016247	0.0010511	6.4737e-06	2.819e-06	2.7233e-07	0.1	38867.2102	0.43903	0.1049	0.99998	2.243e-05	0.010035	0.099676	0.0099362	0.0004874	7.4997e-15	7.479e-10	0.93591	0.064087	3.9965e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044335	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.1127	8.1101e-10	0.88866
1437.1824	7.1838		0.97861	0.11		8.411e-11	8.411e-05	0.016249	0.0010513	6.3089e-06	2.7448e-06	2.9007e-07	0.1	38867.2269	0.43771	0.10521	0.99998	2.243e-05	0.010035	0.099676	0.0099362	0.00048746	7.4997e-15	7.479e-10	0.93591	0.064087	3.9917e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044336	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.1352	8.1101e-10	0.8883
1438.1824	7.1837		0.97861	0.11		8.4134e-11	8.4134e-05	0.016251	0.0010514	6.148e-06	2.6731e-06	3.0712e-07	0.1	38867.2437	0.43641	0.10552	0.99998	2.243e-05	0.010035	0.099676	0.0099361	0.00048753	7.4997e-15	7.479e-10	0.93591	0.064087	3.9972e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044337	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.1576	8.1101e-10	0.88795
1439.1824	7.1837		0.97861	0.11		8.4157e-11	8.4157e-05	0.016253	0.0010516	5.9909e-06	2.6039e-06	3.235e-07	0.1	38867.2605	0.43511	0.10583	0.99998	2.243e-05	0.010035	0.099676	0.0099361	0.00048759	7.4997e-15	7.479e-10	0.93591	0.064087	3.9909e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044337	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.18	8.11e-10	0.88759
1440.1824	7.1837		0.97861	0.11		8.418e-11	8.418e-05	0.016255	0.0010518	5.8375e-06	2.5371e-06	3.3923e-07	0.1	38867.2772	0.43381	0.10615	0.99998	2.243e-05	0.010035	0.099676	0.0099361	0.00048766	7.4997e-15	7.479e-10	0.93591	0.064087	3.9982e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044338	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.2024	8.11e-10	0.88724
1441.1824	7.1837		0.97861	0.11		8.4203e-11	8.4203e-05	0.016258	0.0010519	5.6877e-06	2.4726e-06	3.5433e-07	0.1	38867.294	0.43251	0.10646	0.99998	2.243e-05	0.010035	0.099676	0.009936	0.00048773	7.4997e-15	7.479e-10	0.93591	0.064087	3.9898e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044339	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.2249	8.11e-10	0.88688
1442.1824	7.1837		0.97861	0.11		8.4226e-11	8.4226e-05	0.01626	0.0010521	5.5415e-06	2.4104e-06	3.6884e-07	0.1	38867.3107	0.43122	0.10677	0.99998	2.243e-05	0.010035	0.099676	0.009936	0.00048779	7.4997e-15	7.479e-10	0.93591	0.064087	3.9994e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.0044339	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.2473	8.11e-10	0.88653
1443.1824	7.1837		0.97861	0.11		8.4248e-11	8.4248e-05	0.016262	0.0010522	5.3987e-06	2.3503e-06	3.8278e-07	0.1	38867.3275	0.42993	0.10708	0.99998	2.243e-05	0.010035	0.099676	0.0099359	0.00048786	7.4997e-15	7.479e-10	0.93591	0.064087	3.9884e-06	8.999	0.0010314	4.5078e-12	7.4997e-12	0.004434	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.2697	8.11e-10	0.88617
1444.1824	7.1837		0.97861	0.11		8.427e-11	8.427e-05	0.016264	0.0010524	5.2593e-06	2.2923e-06	3.9616e-07	0.1	38867.3442	0.42865	0.10739	0.99998	2.243e-05	0.010035	0.099676	0.0099359	0.00048793	7.4997e-15	7.479e-10	0.93591	0.064087	4.0011e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.004434	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.2922	8.11e-10	0.88582
1445.1824	7.1837		0.97861	0.11		8.4292e-11	8.4292e-05	0.016266	0.0010525	5.1231e-06	2.2364e-06	4.0902e-07	0.1	38867.361	0.42737	0.10771	0.99998	2.243e-05	0.010035	0.099676	0.0099359	0.00048799	7.4997e-15	7.479e-10	0.93591	0.064087	3.9865e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044341	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.3146	8.11e-10	0.88546
1446.1824	7.1837		0.97861	0.11		8.4314e-11	8.4314e-05	0.016269	0.0010527	4.9901e-06	2.1825e-06	4.2145e-07	0.1	38867.3777	0.42609	0.10802	0.99998	2.243e-05	0.010035	0.099676	0.0099358	0.00048806	7.4997e-15	7.479e-10	0.93591	0.064087	3.9907e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044342	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.337	8.11e-10	0.88511
1447.1824	7.1837		0.97861	0.11		8.4335e-11	8.4335e-05	0.016271	0.0010528	4.8603e-06	2.1303e-06	4.3327e-07	0.1	38867.3945	0.42482	0.10833	0.99998	2.243e-05	0.010035	0.099676	0.0099358	0.00048813	7.4997e-15	7.479e-10	0.93591	0.064087	3.994e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044342	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.3595	8.1099e-10	0.88476
1448.1824	7.1837		0.97861	0.11		8.4357e-11	8.4357e-05	0.016273	0.001053	4.7335e-06	2.0799e-06	4.4461e-07	0.1	38867.4113	0.42355	0.10864	0.99998	2.243e-05	0.010035	0.099676	0.0099357	0.0004882	7.4997e-15	7.479e-10	0.93591	0.064087	3.993e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044343	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.3819	8.1099e-10	0.8844
1449.1824	7.1837		0.97861	0.11		8.4378e-11	8.4378e-05	0.016276	0.0010532	4.6097e-06	2.0313e-06	4.5553e-07	0.1	38867.428	0.42229	0.10895	0.99998	2.243e-05	0.010034	0.099676	0.0099357	0.00048827	7.4997e-15	7.479e-10	0.93591	0.064087	3.9952e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044344	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.4043	8.1099e-10	0.88405
1450.1824	7.1837		0.97861	0.11		8.4398e-11	8.4398e-05	0.016278	0.0010533	4.4888e-06	1.9844e-06	4.6605e-07	0.1	38867.4448	0.42103	0.10926	0.99998	2.243e-05	0.010034	0.099676	0.0099357	0.00048834	7.4997e-15	7.479e-10	0.93591	0.064087	3.9931e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044344	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.4267	8.1099e-10	0.88369
1451.1824	7.1837		0.97861	0.11		8.4419e-11	8.4419e-05	0.01628	0.0010535	4.3706e-06	1.9392e-06	4.7615e-07	0.1	38867.4615	0.41977	0.10957	0.99998	2.243e-05	0.010034	0.099676	0.0099356	0.00048841	7.4997e-15	7.479e-10	0.93591	0.064087	3.9956e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044345	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.4492	8.1099e-10	0.88334
1452.1824	7.1837		0.97861	0.11		8.4439e-11	8.4439e-05	0.016282	0.0010536	4.2553e-06	1.8956e-06	4.8586e-07	0.1	38867.4783	0.41852	0.10988	0.99998	2.243e-05	0.010034	0.099676	0.0099356	0.00048848	7.4997e-15	7.479e-10	0.93591	0.064087	3.9927e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044346	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.4716	8.1099e-10	0.88299
1453.1824	7.1837		0.97861	0.11		8.446e-11	8.446e-05	0.016285	0.0010538	4.1426e-06	1.8535e-06	4.9518e-07	0.1	38867.495	0.41727	0.11018	0.99998	2.243e-05	0.010034	0.099676	0.0099356	0.00048855	7.4997e-15	7.479e-10	0.93591	0.064087	3.9961e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044346	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.494	8.1099e-10	0.88263
1454.1824	7.1837		0.97861	0.11		8.448e-11	8.448e-05	0.016287	0.0010539	4.0325e-06	1.8129e-06	5.0413e-07	0.1	38867.5118	0.41602	0.11049	0.99998	2.243e-05	0.010034	0.099676	0.0099355	0.00048862	7.4997e-15	7.479e-10	0.93591	0.064087	3.9922e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044347	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.5165	8.1099e-10	0.88228
1455.1824	7.1837		0.97861	0.11		8.45e-11	8.45e-05	0.01629	0.0010541	3.925e-06	1.7737e-06	5.1273e-07	0.1	38867.5285	0.41478	0.1108	0.99998	2.243e-05	0.010034	0.099676	0.0099355	0.00048869	7.4997e-15	7.479e-10	0.93591	0.064087	3.9966e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044348	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.5389	8.1098e-10	0.88193
1456.1824	7.1837		0.97861	0.11		8.452e-11	8.452e-05	0.016292	0.0010543	3.82e-06	1.736e-06	5.2099e-07	0.1	38867.5453	0.41354	0.11111	0.99998	2.243e-05	0.010034	0.099676	0.0099355	0.00048876	7.4997e-15	7.479e-10	0.93591	0.064087	3.9916e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044348	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.5613	8.1098e-10	0.88158
1457.1824	7.1837		0.97861	0.11		8.4539e-11	8.4539e-05	0.016294	0.0010544	3.7174e-06	1.6995e-06	5.2893e-07	0.1	38867.562	0.41231	0.11142	0.99998	2.243e-05	0.010034	0.099676	0.0099355	0.00048883	7.4997e-15	7.479e-10	0.93591	0.064087	3.9974e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044349	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.5837	8.1098e-10	0.88122
1458.1824	7.1837		0.97861	0.11		8.4559e-11	8.4559e-05	0.016297	0.0010546	3.6172e-06	1.6644e-06	5.3656e-07	0.1	38867.5788	0.41108	0.11173	0.99998	2.243e-05	0.010034	0.099675	0.0099354	0.0004889	7.4997e-15	7.479e-10	0.93591	0.064087	3.9907e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.004435	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.6062	8.1098e-10	0.88087
1459.1824	7.1837		0.97861	0.11		8.4578e-11	8.4578e-05	0.016299	0.0010548	3.5193e-06	1.6304e-06	5.439e-07	0.1	38867.5955	0.40985	0.11203	0.99998	2.243e-05	0.010034	0.099675	0.0099354	0.00048897	7.4997e-15	7.479e-10	0.93591	0.064087	3.9984e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.004435	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.6286	8.1098e-10	0.88052
1460.1824	7.1837		0.97861	0.11		8.4597e-11	8.4597e-05	0.016302	0.0010549	3.4237e-06	1.5978e-06	5.5095e-07	0.1	38867.6123	0.40863	0.11234	0.99998	2.243e-05	0.010034	0.099675	0.0099354	0.00048905	7.4997e-15	7.4791e-10	0.93591	0.064087	3.9896e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044351	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.651	8.1098e-10	0.88017
1461.1824	7.1837		0.97861	0.11		8.4616e-11	8.4616e-05	0.016304	0.0010551	3.3303e-06	1.5662e-06	5.5773e-07	0.1	38867.629	0.40741	0.11265	0.99998	2.243e-05	0.010034	0.099675	0.0099354	0.00048912	7.4997e-15	7.4791e-10	0.93591	0.064087	3.9997e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044352	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.6735	8.1098e-10	0.87981
1462.1824	7.1837		0.97861	0.11		8.4635e-11	8.4635e-05	0.016306	0.0010552	3.239e-06	1.5358e-06	5.6424e-07	0.1	38867.6458	0.40619	0.11295	0.99998	2.243e-05	0.010034	0.099675	0.0099353	0.00048919	7.4997e-15	7.4791e-10	0.93591	0.064087	3.9881e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044353	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.6959	8.1098e-10	0.87946
1463.1824	7.1837		0.97861	0.11		8.4654e-11	8.4654e-05	0.016309	0.0010554	3.1498e-06	1.5065e-06	5.7051e-07	0.1	38867.6625	0.40498	0.11326	0.99998	2.243e-05	0.010034	0.099675	0.0099353	0.00048926	7.4998e-15	7.4791e-10	0.93591	0.064087	4.0014e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044353	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.7183	8.1098e-10	0.87911
1464.1824	7.1837		0.97861	0.11		8.4673e-11	8.4673e-05	0.016311	0.0010556	3.0627e-06	1.4783e-06	5.7654e-07	0.1	38867.6793	0.40377	0.11357	0.99998	2.243e-05	0.010034	0.099675	0.0099353	0.00048934	7.4998e-15	7.4791e-10	0.93591	0.064087	3.9861e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044354	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.7408	8.1097e-10	0.87876
1465.1824	7.1837		0.97861	0.11		8.4692e-11	8.4692e-05	0.016314	0.0010557	2.9774e-06	1.4512e-06	5.8243e-07	0.1	38867.696	0.40257	0.11387	0.99998	2.243e-05	0.010034	0.099675	0.0099352	0.00048941	7.4998e-15	7.4791e-10	0.93591	0.064087	3.9905e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044355	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.7632	8.1097e-10	0.87841
1466.1824	7.1837		0.97861	0.11		8.4711e-11	8.4711e-05	0.016316	0.0010559	2.8943e-06	1.4249e-06	5.8797e-07	0.1	38867.7128	0.40137	0.11418	0.99998	2.243e-05	0.010034	0.099675	0.0099352	0.00048949	7.4998e-15	7.4791e-10	0.93591	0.064087	3.994e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044355	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.7856	8.1097e-10	0.87806
1467.1824	7.1837		0.97861	0.11		8.4729e-11	8.4729e-05	0.016319	0.0010561	2.813e-06	1.3995e-06	5.9329e-07	0.1	38867.7295	0.40017	0.11448	0.99998	2.243e-05	0.010034	0.099675	0.0099352	0.00048956	7.4998e-15	7.4791e-10	0.93591	0.064087	3.993e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044356	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.808	8.1097e-10	0.87771
1468.1824	7.1837		0.97861	0.11		8.4747e-11	8.4747e-05	0.016321	0.0010562	2.7336e-06	1.375e-06	5.9843e-07	0.1	38867.7463	0.39897	0.11479	0.99998	2.243e-05	0.010034	0.099675	0.0099352	0.00048963	7.4998e-15	7.4791e-10	0.93591	0.064087	3.9952e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044357	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.8305	8.1097e-10	0.87736
1469.1824	7.1837		0.97861	0.11		8.4766e-11	8.4766e-05	0.016324	0.0010564	2.656e-06	1.3515e-06	6.0341e-07	0.1	38867.763	0.39778	0.11509	0.99998	2.243e-05	0.010034	0.099675	0.0099352	0.00048971	7.4998e-15	7.4791e-10	0.93591	0.064087	3.993e-06	8.999	0.0010314	4.5078e-12	7.4998e-12	0.0044358	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	51822.8529	8.1097e-10	0.877
