Time	pHLumen	pHStroma	FractionActiveCytochrome	lumenCharge	stromaCharge	TotalChargeDifference	deltapsi	deltapH	pmf	deltamuCl	deltamuMg	deltamuK	LightIntensity	ATP	ActiveATPs	Antheraxanthin	Fdxox	Fdxr	LumenCl	LumenK	LumenMg	LumenProtons	P680ex	P680plus	P700ox	P700r	PCr	PQ	PQH2	PSIIChlEx	PheAnion	PsbSQ	QAox	QBneut	QBred1	QBred2	Thrdx	TotalLEF	Volume	Zeaxanthin
176.2042	7.1774		0.97824	0.020004		3.1545e-10	0.00031545	0.022642	0.0016632	-1.7005e-05	1.3723e-05	8.9033e-05	0.1	4.1715	0.03038	5.5532e-07	0.99998	2.243e-05	0.010116	0.0099128	0.0097641	0.00067925	7.5266e-15	7.4857e-10	0.93591	0.064086	3.9901e-06	8.999	0.0010318	4.5078e-12	7.5266e-12	0.0046259	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.0687	7.9134e-10	8.8411e-14
177.2042	7.1773		0.97824	0.020004		3.1579e-10	0.00031579	0.022666	0.0016649	-1.6961e-05	1.3773e-05	8.9117e-05	0.1	4.1869	0.030294	5.5855e-07	0.99998	2.243e-05	0.010116	0.0099127	0.0097638	0.00067998	7.5266e-15	7.4857e-10	0.93591	0.064086	3.9992e-06	8.999	0.0010318	4.5078e-12	7.5267e-12	0.0046267	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.0911	7.9134e-10	8.9338e-14
178.2042	7.1773		0.97824	0.020004		3.1613e-10	0.00031613	0.02269	0.0016667	-1.692e-05	1.3823e-05	8.9203e-05	0.1	4.2023	0.030209	5.6178e-07	0.99998	2.243e-05	0.010116	0.0099126	0.0097636	0.0006807	7.5267e-15	7.4857e-10	0.93591	0.064086	3.9885e-06	8.999	0.0010318	4.5078e-12	7.5267e-12	0.0046275	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.1136	7.9133e-10	9.0271e-14
179.2042	7.1773		0.97824	0.020004		3.1647e-10	0.00031647	0.022714	0.0016685	-1.688e-05	1.3873e-05	8.9289e-05	0.1	4.2177	0.030124	5.6501e-07	0.99998	2.243e-05	0.010117	0.0099125	0.0097634	0.00068143	7.5267e-15	7.4858e-10	0.93591	0.064086	4.001e-06	8.999	0.0010318	4.5078e-12	7.5267e-12	0.0046282	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.136	7.9132e-10	9.1209e-14
180.2042	7.1773		0.97824	0.020004		3.1681e-10	0.00031681	0.022739	0.0016703	-1.6843e-05	1.3922e-05	8.9376e-05	0.1	4.2331	0.030039	5.6824e-07	0.99998	2.243e-05	0.010117	0.0099124	0.0097631	0.00068216	7.5267e-15	7.4858e-10	0.93591	0.064086	3.9864e-06	8.999	0.0010318	4.5078e-12	7.5268e-12	0.004629	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.1584	7.9132e-10	9.2153e-14
181.2042	7.1772		0.97823	0.020004		3.1715e-10	0.00031715	0.022763	0.0016721	-1.6805e-05	1.3967e-05	8.9462e-05	0.1	4.2485	0.029955	5.7147e-07	0.99998	2.243e-05	0.010117	0.0099123	0.0097629	0.00068289	7.5268e-15	7.4858e-10	0.93591	0.064086	3.9904e-06	8.999	0.0010318	4.5078e-12	7.5268e-12	0.0046297	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.1808	7.9131e-10	9.3103e-14
182.2042	7.1772		0.97823	0.020004		3.175e-10	0.0003175	0.022787	0.0016739	-1.6773e-05	1.4021e-05	8.9554e-05	0.1	4.2639	0.02987	5.7469e-07	0.99998	2.243e-05	0.010117	0.0099122	0.0097626	0.00068362	7.5268e-15	7.4858e-10	0.93591	0.064086	3.9942e-06	8.999	0.0010318	4.5078e-12	7.5269e-12	0.0046305	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.2033	7.913e-10	9.4058e-14
183.2042	7.1772		0.97823	0.020004		3.1784e-10	0.00031784	0.022812	0.0016757	-1.6739e-05	1.4067e-05	8.9642e-05	0.1	4.2793	0.029786	5.7792e-07	0.99998	2.243e-05	0.010117	0.0099121	0.0097624	0.00068435	7.5269e-15	7.4858e-10	0.93591	0.064086	3.9928e-06	8.999	0.0010318	4.5078e-12	7.5269e-12	0.0046313	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.2257	7.9129e-10	9.5018e-14
184.2042	7.1772		0.97823	0.020004		3.1819e-10	0.00031819	0.022836	0.0016775	-1.671e-05	1.4117e-05	8.9733e-05	0.1	4.2946	0.029703	5.8115e-07	0.99998	2.243e-05	0.010117	0.009912	0.0097622	0.00068509	7.5269e-15	7.4858e-10	0.93591	0.064086	3.9955e-06	8.999	0.0010318	4.5078e-12	7.5269e-12	0.004632	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.2481	7.9129e-10	9.5984e-14
185.2042	7.1771		0.97823	0.020004		3.1853e-10	0.00031853	0.022861	0.0016793	-1.668e-05	1.4164e-05	8.9824e-05	0.1	4.31	0.029619	5.8438e-07	0.99998	2.243e-05	0.010117	0.0099119	0.0097619	0.00068582	7.5269e-15	7.4858e-10	0.93591	0.064086	3.9927e-06	8.999	0.0010318	4.5078e-12	7.527e-12	0.0046328	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.2706	7.9128e-10	9.6956e-14
186.2042	7.1771		0.97823	0.020004		3.1888e-10	0.00031888	0.022885	0.0016811	-1.6653e-05	1.4213e-05	8.9917e-05	0.1	4.3254	0.029536	5.876e-07	0.99998	2.243e-05	0.010118	0.0099118	0.0097617	0.00068656	7.527e-15	7.4858e-10	0.93591	0.064086	3.9961e-06	8.999	0.0010318	4.5078e-12	7.527e-12	0.0046336	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.293	7.9127e-10	9.7933e-14
187.2042	7.1771		0.97823	0.020004		3.1923e-10	0.00031923	0.02291	0.0016829	-1.6626e-05	1.4259e-05	9.0009e-05	0.1	4.3408	0.029453	5.9083e-07	0.99998	2.243e-05	0.010118	0.0099117	0.0097614	0.0006873	7.527e-15	7.4858e-10	0.93591	0.064086	3.9921e-06	8.999	0.0010318	4.5078e-12	7.5271e-12	0.0046343	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.3154	7.9126e-10	9.8915e-14
188.2042	7.1771		0.97822	0.020004		3.1957e-10	0.00031957	0.022935	0.0016847	-1.6602e-05	1.4307e-05	9.0103e-05	0.1	4.3562	0.02937	5.9406e-07	0.99998	2.243e-05	0.010118	0.0099116	0.0097612	0.00068804	7.5271e-15	7.4858e-10	0.93591	0.064086	3.9968e-06	8.999	0.0010318	4.5078e-12	7.5271e-12	0.0046351	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.3379	7.9126e-10	9.9903e-14
189.2042	7.177		0.97822	0.020004		3.1992e-10	0.00031992	0.022959	0.0016865	-1.6579e-05	1.4354e-05	9.0197e-05	0.1	4.3716	0.029288	5.9728e-07	0.99998	2.243e-05	0.010118	0.0099115	0.0097609	0.00068878	7.5271e-15	7.4859e-10	0.93591	0.064086	3.9913e-06	8.999	0.0010318	4.5078e-12	7.5271e-12	0.0046359	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.3603	7.9125e-10	1.009e-13
190.2042	7.177		0.97822	0.020004		3.2028e-10	0.00032028	0.022984	0.0016884	-1.6557e-05	1.44e-05	9.0293e-05	0.1	4.3869	0.029206	6.0051e-07	0.99998	2.243e-05	0.010118	0.0099114	0.0097607	0.00068952	7.5271e-15	7.4859e-10	0.93591	0.064086	3.9978e-06	8.999	0.0010318	4.5078e-12	7.5272e-12	0.0046367	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.3827	7.9124e-10	1.019e-13
191.2042	7.177		0.97822	0.020004		3.2063e-10	0.00032063	0.023009	0.0016902	-1.6537e-05	1.4447e-05	9.0388e-05	0.1	4.4023	0.029124	6.0374e-07	0.99998	2.243e-05	0.010118	0.0099113	0.0097604	0.00069026	7.5272e-15	7.4859e-10	0.93591	0.064086	3.9902e-06	8.999	0.0010318	4.5078e-12	7.5272e-12	0.0046374	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.4051	7.9123e-10	1.029e-13
192.2042	7.177		0.97822	0.020004		3.2098e-10	0.00032098	0.023034	0.001692	-1.6518e-05	1.4493e-05	9.0485e-05	0.1	4.4177	0.029042	6.0697e-07	0.99998	2.243e-05	0.010118	0.0099112	0.0097602	0.00069101	7.5272e-15	7.4859e-10	0.93591	0.064086	3.9991e-06	8.999	0.0010318	4.5078e-12	7.5273e-12	0.0046382	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.4276	7.9122e-10	1.0391e-13
193.2042	7.1769		0.97822	0.020004		3.2133e-10	0.00032133	0.023059	0.0016939	-1.6501e-05	1.4539e-05	9.0582e-05	0.1	4.4331	0.028961	6.1019e-07	0.99998	2.243e-05	0.010119	0.0099111	0.0097599	0.00069176	7.5273e-15	7.4859e-10	0.93591	0.064086	3.9886e-06	8.999	0.0010318	4.5078e-12	7.5273e-12	0.004639	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.45	7.9122e-10	1.0493e-13
194.2042	7.1769		0.97822	0.020004		3.2169e-10	0.00032169	0.023084	0.0016957	-1.6484e-05	1.4585e-05	9.068e-05	0.1	4.4484	0.028879	6.1342e-07	0.99998	2.243e-05	0.010119	0.009911	0.0097597	0.00069251	7.5273e-15	7.4859e-10	0.93591	0.064086	4.0009e-06	8.999	0.0010318	4.5078e-12	7.5274e-12	0.0046398	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.4724	7.9121e-10	1.0595e-13
195.2042	7.1769		0.97821	0.020004		3.2204e-10	0.00032204	0.023109	0.0016975	-1.6469e-05	1.463e-05	9.0778e-05	0.1	4.4638	0.028798	6.1664e-07	0.99998	2.243e-05	0.010119	0.0099109	0.0097594	0.00069326	7.5274e-15	7.4859e-10	0.93591	0.064086	3.9865e-06	8.999	0.0010318	4.5078e-12	7.5274e-12	0.0046406	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.4949	7.912e-10	1.0698e-13
196.2042	7.1769		0.97821	0.020004		3.224e-10	0.0003224	0.023134	0.0016994	-1.6454e-05	1.4671e-05	9.0875e-05	0.1	4.4792	0.028718	6.1987e-07	0.99998	2.243e-05	0.010119	0.0099108	0.0097592	0.00069401	7.5274e-15	7.4859e-10	0.93591	0.064086	3.9905e-06	8.999	0.0010318	4.5078e-12	7.5274e-12	0.0046413	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.5173	7.9119e-10	1.0801e-13
197.2042	7.1768		0.97821	0.020004		3.2276e-10	0.00032276	0.023159	0.0017012	-1.6444e-05	1.4722e-05	9.0978e-05	0.1	4.4945	0.028637	6.231e-07	0.99998	2.243e-05	0.010119	0.0099107	0.0097589	0.00069476	7.5274e-15	7.4859e-10	0.93591	0.064086	3.9942e-06	8.999	0.0010318	4.5078e-12	7.5275e-12	0.0046421	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.5397	7.9118e-10	1.0905e-13
198.2042	7.1768		0.97821	0.020004		3.2311e-10	0.00032311	0.023184	0.0017031	-1.6431e-05	1.4765e-05	9.1077e-05	0.1	4.5099	0.028557	6.2632e-07	0.99998	2.243e-05	0.010119	0.0099106	0.0097587	0.00069552	7.5275e-15	7.4859e-10	0.93591	0.064086	3.9928e-06	8.999	0.0010318	4.5078e-12	7.5275e-12	0.0046429	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.5622	7.9118e-10	1.1009e-13
199.2042	7.1768		0.97821	0.020004		3.2347e-10	0.00032347	0.023209	0.001705	-1.6422e-05	1.4811e-05	9.1179e-05	0.1	4.5252	0.028477	6.2955e-07	0.99998	2.243e-05	0.010119	0.0099105	0.0097584	0.00069627	7.5275e-15	7.486e-10	0.93591	0.064086	3.9955e-06	8.999	0.0010318	4.5078e-12	7.5276e-12	0.0046437	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.5846	7.9117e-10	1.1114e-13
200.2042	7.1768		0.97821	0.020004		3.2383e-10	0.00032383	0.023234	0.0017068	-1.6413e-05	1.4855e-05	9.128e-05	0.1	4.5406	0.028397	6.3278e-07	0.99998	2.243e-05	0.01012	0.0099104	0.0097582	0.00069703	7.5276e-15	7.486e-10	0.93591	0.064086	3.9927e-06	8.999	0.0010318	4.5078e-12	7.5276e-12	0.0046445	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.607	7.9116e-10	1.1219e-13
201.2042	7.1767		0.97821	0.020004		3.2419e-10	0.00032419	0.02326	0.0017087	-1.6405e-05	1.49e-05	9.1382e-05	0.1	4.5559	0.028317	6.36e-07	0.99998	2.243e-05	0.01012	0.0099103	0.0097579	0.00069779	7.5276e-15	7.486e-10	0.93591	0.064086	3.9961e-06	8.999	0.0010318	4.5078e-12	7.5276e-12	0.0046453	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.6294	7.9115e-10	1.1325e-13
202.2042	7.1767		0.9782	0.020004		3.2456e-10	0.00032456	0.023285	0.0017106	-1.6398e-05	1.4943e-05	9.1485e-05	0.1	4.5713	0.028238	6.3923e-07	0.99998	2.243e-05	0.01012	0.0099102	0.0097577	0.00069855	7.5276e-15	7.486e-10	0.93591	0.064086	3.9921e-06	8.999	0.0010318	4.5078e-12	7.5277e-12	0.0046461	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.6519	7.9114e-10	1.1432e-13
203.2042	7.1767		0.9782	0.020004		3.2492e-10	0.00032492	0.023311	0.0017124	-1.6393e-05	1.4988e-05	9.1588e-05	0.1	4.5866	0.028159	6.4245e-07	0.99998	2.243e-05	0.01012	0.0099101	0.0097574	0.00069932	7.5277e-15	7.486e-10	0.93591	0.064086	3.9968e-06	8.999	0.0010318	4.5078e-12	7.5277e-12	0.0046469	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.6743	7.9113e-10	1.1539e-13
204.2042	7.1767		0.9782	0.020004		3.2528e-10	0.00032528	0.023336	0.0017143	-1.6388e-05	1.5031e-05	9.1692e-05	0.1	4.602	0.02808	6.4568e-07	0.99998	2.243e-05	0.01012	0.00991	0.0097571	0.00070008	7.5277e-15	7.486e-10	0.93591	0.064086	3.9913e-06	8.999	0.0010318	4.5078e-12	7.5278e-12	0.0046477	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.6967	7.9113e-10	1.1647e-13
205.2042	7.1766		0.9782	0.020004		3.2565e-10	0.00032565	0.023362	0.0017162	-1.6384e-05	1.5075e-05	9.1796e-05	0.1	4.6173	0.028002	6.489e-07	0.99998	2.243e-05	0.01012	0.0099099	0.0097569	0.00070085	7.5278e-15	7.486e-10	0.93591	0.064086	3.9977e-06	8.999	0.0010318	4.5078e-12	7.5278e-12	0.0046485	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.7192	7.9112e-10	1.1755e-13
206.2042	7.1766		0.9782	0.020004		3.2601e-10	0.00032601	0.023387	0.0017181	-1.6381e-05	1.5119e-05	9.1901e-05	0.1	4.6327	0.027923	6.5213e-07	0.99998	2.243e-05	0.01012	0.0099098	0.0097566	0.00070162	7.5278e-15	7.486e-10	0.93591	0.064086	3.9902e-06	8.999	0.0010318	4.5078e-12	7.5279e-12	0.0046493	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.7416	7.9111e-10	1.1864e-13
207.2042	7.1766		0.9782	0.020004		3.2638e-10	0.00032638	0.023413	0.00172	-1.638e-05	1.5162e-05	9.2006e-05	0.1	4.648	0.027845	6.5536e-07	0.99998	2.243e-05	0.010121	0.0099097	0.0097564	0.00070238	7.5279e-15	7.486e-10	0.93591	0.064086	3.999e-06	8.999	0.0010318	4.5078e-12	7.5279e-12	0.0046501	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.764	7.911e-10	1.1973e-13
208.2042	7.1766		0.9782	0.020004		3.2675e-10	0.00032675	0.023439	0.0017219	-1.6379e-05	1.5205e-05	9.2112e-05	0.1	4.6633	0.027767	6.5858e-07	0.99998	2.243e-05	0.010121	0.0099096	0.0097561	0.00070316	7.5279e-15	7.486e-10	0.93591	0.064086	3.9887e-06	8.999	0.0010318	4.5078e-12	7.5279e-12	0.0046509	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.7865	7.9109e-10	1.2083e-13
209.2042	7.1765		0.97819	0.020004		3.2712e-10	0.00032712	0.023464	0.0017238	-1.6379e-05	1.5248e-05	9.2219e-05	0.1	4.6787	0.02769	6.6181e-07	0.99998	2.243e-05	0.010121	0.0099095	0.0097558	0.00070393	7.5279e-15	7.4861e-10	0.93591	0.064086	4.0008e-06	8.999	0.0010318	4.5078e-12	7.528e-12	0.0046517	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.8089	7.9108e-10	1.2194e-13
210.2042	7.1765		0.97819	0.020004		3.2749e-10	0.00032749	0.02349	0.0017257	-1.638e-05	1.5291e-05	9.2325e-05	0.1	4.694	0.027612	6.6503e-07	0.99998	2.243e-05	0.010121	0.0099094	0.0097556	0.0007047	7.528e-15	7.4861e-10	0.93591	0.064086	3.9866e-06	8.999	0.0010318	4.5078e-12	7.528e-12	0.0046525	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.8313	7.9107e-10	1.2305e-13
211.2042	7.1765		0.97819	0.020004		3.2785e-10	0.00032785	0.023516	0.0017276	-1.638e-05	1.533e-05	9.2431e-05	0.1	4.7093	0.027535	6.6826e-07	0.99998	2.243e-05	0.010121	0.0099093	0.0097553	0.00070548	7.528e-15	7.4861e-10	0.93591	0.064086	3.9905e-06	8.999	0.0010318	4.5078e-12	7.5281e-12	0.0046533	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.8537	7.9107e-10	1.2417e-13
212.2042	7.1765		0.97819	0.020004		3.2823e-10	0.00032823	0.023542	0.0017295	-1.6385e-05	1.5378e-05	9.2541e-05	0.1	4.7247	0.027458	6.7148e-07	0.99998	2.243e-05	0.010121	0.0099092	0.0097551	0.00070626	7.5281e-15	7.4861e-10	0.93591	0.064086	3.9942e-06	8.999	0.0010318	4.5078e-12	7.5281e-12	0.0046541	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.8762	7.9106e-10	1.2529e-13
213.2042	7.1764		0.97819	0.020004		3.286e-10	0.0003286	0.023568	0.0017314	-1.6388e-05	1.5419e-05	9.2649e-05	0.1	4.74	0.027381	6.7471e-07	0.99998	2.243e-05	0.010122	0.0099091	0.0097548	0.00070704	7.5281e-15	7.4861e-10	0.93591	0.064086	3.9928e-06	8.999	0.0010319	4.5078e-12	7.5282e-12	0.0046549	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.8986	7.9105e-10	1.2642e-13
214.2042	7.1764		0.97819	0.020004		3.2897e-10	0.00032897	0.023594	0.0017334	-1.6393e-05	1.5463e-05	9.2758e-05	0.1	4.7553	0.027305	6.7793e-07	0.99998	2.243e-05	0.010122	0.009909	0.0097545	0.00070782	7.5282e-15	7.4861e-10	0.93591	0.064086	3.9954e-06	8.999	0.0010319	4.5078e-12	7.5282e-12	0.0046558	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.921	7.9104e-10	1.2755e-13
215.2042	7.1764		0.97818	0.020004		3.2934e-10	0.00032934	0.02362	0.0017353	-1.6397e-05	1.5504e-05	9.2867e-05	0.1	4.7706	0.027228	6.8116e-07	0.99998	2.243e-05	0.010122	0.0099089	0.0097543	0.0007086	7.5282e-15	7.4861e-10	0.93591	0.064086	3.9927e-06	8.999	0.0010319	4.5078e-12	7.5282e-12	0.0046566	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.9435	7.9103e-10	1.2869e-13
216.2042	7.1764		0.97818	0.020004		3.2972e-10	0.00032972	0.023646	0.0017372	-1.6404e-05	1.5547e-05	9.2977e-05	0.1	4.7859	0.027152	6.8438e-07	0.99998	2.243e-05	0.010122	0.0099088	0.009754	0.00070939	7.5282e-15	7.4861e-10	0.93591	0.064086	3.996e-06	8.999	0.0010319	4.5078e-12	7.5283e-12	0.0046574	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.9659	7.9102e-10	1.2983e-13
217.2042	7.1763		0.97818	0.020004		3.301e-10	0.0003301	0.023672	0.0017392	-1.641e-05	1.5589e-05	9.3087e-05	0.1	4.8012	0.027077	6.8761e-07	0.99998	2.243e-05	0.010122	0.0099087	0.0097537	0.00071017	7.5283e-15	7.4861e-10	0.93591	0.064086	3.9922e-06	8.999	0.0010319	4.5078e-12	7.5283e-12	0.0046582	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	5.9883	7.9101e-10	1.3098e-13
218.2042	7.1763		0.97818	0.020004		3.3047e-10	0.00033047	0.023699	0.0017411	-1.6418e-05	1.5631e-05	9.3198e-05	0.1	4.8166	0.027001	6.9083e-07	0.99998	2.243e-05	0.010122	0.0099086	0.0097535	0.00071096	7.5283e-15	7.4862e-10	0.93591	0.064086	3.9967e-06	8.999	0.0010319	4.5078e-12	7.5284e-12	0.004659	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.0107	7.91e-10	1.3214e-13
219.2042	7.1763		0.97818	0.020004		3.3085e-10	0.00033085	0.023725	0.001743	-1.6426e-05	1.5673e-05	9.3309e-05	0.1	4.8319	0.026926	6.9406e-07	0.99998	2.243e-05	0.010122	0.0099085	0.0097532	0.00071175	7.5284e-15	7.4862e-10	0.93591	0.064086	3.9914e-06	8.999	0.0010319	4.5078e-12	7.5284e-12	0.0046599	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.0332	7.9099e-10	1.333e-13
220.2042	7.1762		0.97818	0.020004		3.3123e-10	0.00033123	0.023751	0.001745	-1.6435e-05	1.5715e-05	9.342e-05	0.1	4.8472	0.026851	6.9728e-07	0.99998	2.243e-05	0.010123	0.0099084	0.0097529	0.00071254	7.5284e-15	7.4862e-10	0.93591	0.064086	3.9977e-06	8.999	0.0010319	4.5078e-12	7.5285e-12	0.0046607	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.0556	7.9099e-10	1.3446e-13
221.2042	7.1762		0.97818	0.020004		3.3161e-10	0.00033161	0.023778	0.0017469	-1.6444e-05	1.5756e-05	9.3532e-05	0.1	4.8625	0.026776	7.0051e-07	0.99998	2.243e-05	0.010123	0.0099083	0.0097526	0.00071333	7.5285e-15	7.4862e-10	0.93591	0.064086	3.9903e-06	8.999	0.0010319	4.5078e-12	7.5285e-12	0.0046615	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.078	7.9098e-10	1.3564e-13
222.2042	7.1762		0.97817	0.020004		3.3199e-10	0.00033199	0.023804	0.0017489	-1.6455e-05	1.5798e-05	9.3645e-05	0.1	4.8778	0.026701	7.0373e-07	0.99998	2.243e-05	0.010123	0.0099082	0.0097524	0.00071413	7.5285e-15	7.4862e-10	0.93591	0.064086	3.9989e-06	8.999	0.0010319	4.5078e-12	7.5286e-12	0.0046624	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.1005	7.9097e-10	1.3682e-13
223.2042	7.1762		0.97817	0.020004		3.3237e-10	0.00033237	0.023831	0.0017509	-1.6466e-05	1.584e-05	9.3757e-05	0.1	4.8931	0.026626	7.0696e-07	0.99998	2.243e-05	0.010123	0.0099081	0.0097521	0.00071492	7.5286e-15	7.4862e-10	0.93591	0.064086	3.9888e-06	8.999	0.0010319	4.5078e-12	7.5286e-12	0.0046632	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.1229	7.9096e-10	1.38e-13
224.2042	7.1761		0.97817	0.020004		3.3275e-10	0.00033275	0.023857	0.0017528	-1.6477e-05	1.5881e-05	9.3871e-05	0.1	4.9084	0.026552	7.1018e-07	0.99998	2.243e-05	0.010123	0.009908	0.0097518	0.00071572	7.5286e-15	7.4862e-10	0.93591	0.064086	4.0007e-06	8.999	0.0010319	4.5078e-12	7.5286e-12	0.004664	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.1453	7.9095e-10	1.3919e-13
225.2042	7.1761		0.97817	0.020004		3.3313e-10	0.00033313	0.023884	0.0017548	-1.649e-05	1.5922e-05	9.3984e-05	0.1	4.9237	0.026478	7.1341e-07	0.99998	2.243e-05	0.010123	0.0099079	0.0097516	0.00071652	7.5286e-15	7.4862e-10	0.93591	0.064086	3.9867e-06	8.999	0.0010319	4.5078e-12	7.5287e-12	0.0046649	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.1678	7.9094e-10	1.4038e-13
226.2042	7.1761		0.97817	0.020004		3.3351e-10	0.00033351	0.023911	0.0017568	-1.65e-05	1.596e-05	9.4096e-05	0.1	4.939	0.026404	7.1663e-07	0.99998	2.243e-05	0.010123	0.0099078	0.0097513	0.00071732	7.5287e-15	7.4862e-10	0.93591	0.064086	3.9906e-06	8.999	0.0010319	4.5078e-12	7.5287e-12	0.0046657	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.1902	7.9093e-10	1.4158e-13
227.2042	7.1761		0.97817	0.020004		3.339e-10	0.0003339	0.023938	0.0017587	-1.6516e-05	1.6006e-05	9.4213e-05	0.1	4.9542	0.026331	7.1986e-07	0.99998	2.243e-05	0.010124	0.0099077	0.009751	0.00071813	7.5287e-15	7.4863e-10	0.93591	0.064086	3.9942e-06	8.999	0.0010319	4.5079e-12	7.5288e-12	0.0046665	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.2126	7.9092e-10	1.4279e-13
228.2042	7.176		0.97816	0.020004		3.3429e-10	0.00033429	0.023964	0.0017607	-1.6529e-05	1.6045e-05	9.4327e-05	0.1	4.9695	0.026258	7.2308e-07	0.99998	2.243e-05	0.010124	0.0099076	0.0097507	0.00071893	7.5288e-15	7.4863e-10	0.93591	0.064086	3.9928e-06	8.999	0.0010319	4.5079e-12	7.5288e-12	0.0046674	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.235	7.9091e-10	1.44e-13
229.2042	7.176		0.97816	0.020004		3.3467e-10	0.00033467	0.023991	0.0017627	-1.6545e-05	1.6088e-05	9.4443e-05	0.1	4.9848	0.026184	7.2631e-07	0.99998	2.243e-05	0.010124	0.0099075	0.0097505	0.00071974	7.5288e-15	7.4863e-10	0.93591	0.064086	3.9954e-06	8.999	0.0010319	4.5079e-12	7.5289e-12	0.0046682	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.2575	7.909e-10	1.4522e-13
230.2042	7.176		0.97816	0.020004		3.3506e-10	0.00033506	0.024018	0.0017647	-1.656e-05	1.6128e-05	9.4558e-05	0.1	5.0001	0.026111	7.2954e-07	0.99998	2.243e-05	0.010124	0.0099074	0.0097502	0.00072055	7.5289e-15	7.4863e-10	0.93591	0.064086	3.9927e-06	8.999	0.0010319	4.5079e-12	7.5289e-12	0.0046691	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.2799	7.9089e-10	1.4644e-13
231.2042	7.176		0.97816	0.020004		3.3545e-10	0.00033545	0.024045	0.0017667	-1.6576e-05	1.617e-05	9.4674e-05	0.1	5.0154	0.026039	7.3276e-07	0.99998	2.243e-05	0.010124	0.0099073	0.0097499	0.00072136	7.5289e-15	7.4863e-10	0.93591	0.064086	3.996e-06	8.999	0.0010319	4.5079e-12	7.529e-12	0.0046699	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.3023	7.9088e-10	1.4767e-13
232.2042	7.1759		0.97816	0.020004		3.3584e-10	0.00033584	0.024072	0.0017687	-1.6592e-05	1.621e-05	9.479e-05	0.1	5.0306	0.025966	7.3599e-07	0.99998	2.243e-05	0.010124	0.0099072	0.0097496	0.00072217	7.529e-15	7.4863e-10	0.93591	0.064086	3.9922e-06	8.999	0.0010319	4.5079e-12	7.529e-12	0.0046708	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.3248	7.9087e-10	1.4891e-13
